  1652    0.34200E+03    0.19471E+02   -0.25040E+02    0.74436E+05   -0.39873E+02
  1653    0.34209E+03    0.19381E+02   -0.25374E+02    0.74325E+05   -0.39901E+02
  1654    0.34220E+03    0.19291E+02   -0.25704E+02    0.74215E+05   -0.39820E+02
  1655    0.34235E+03    0.19197E+02   -0.26025E+02    0.74104E+05   -0.39633E+02
  1656    0.34251E+03    0.19102E+02   -0.26342E+02    0.73994E+05   -0.39344E+02
  1657    0.34268E+03    0.19005E+02   -0.26651E+02    0.73884E+05   -0.38956E+02
  1658    0.34289E+03    0.18905E+02   -0.26955E+02    0.73775E+05   -0.38474E+02
  1659    0.34312E+03    0.18804E+02   -0.27251E+02    0.73665E+05   -0.37900E+02
  1660    0.34336E+03    0.18702E+02   -0.27541E+02    0.73556E+05   -0.37239E+02
  1661    0.34364E+03    0.18598E+02   -0.27824E+02    0.73447E+05   -0.36494E+02
  1662    0.34392E+03    0.18493E+02   -0.28101E+02    0.73338E+05   -0.35669E+02
  1663    0.34423E+03    0.18386E+02   -0.28370E+02    0.73229E+05   -0.34766E+02
  1664    0.34455E+03    0.18276E+02   -0.28632E+02    0.73120E+05   -0.33791E+02
  1665    0.34489E+03    0.18166E+02   -0.28887E+02    0.73012E+05   -0.32746E+02
  1666    0.34525E+03    0.18054E+02   -0.29135E+02    0.72904E+05   -0.31635E+02
  1667    0.34562E+03    0.17942E+02   -0.29375E+02    0.72796E+05   -0.30461E+02
  1668    0.34602E+03    0.17827E+02   -0.29609E+02    0.72688E+05   -0.29229E+02
  1669    0.34642E+03    0.17712E+02   -0.29834E+02    0.72580E+05   -0.27941E+02
  1670    0.34684E+03    0.17595E+02   -0.30052E+02    0.72473E+05   -0.26603E+02
  1671    0.34728E+03    0.17477E+02   -0.30264E+02    0.72365E+05   -0.25216E+02
  1672    0.34773E+03    0.17357E+02   -0.30467E+02    0.72258E+05   -0.23784E+02
  1673    0.34819E+03    0.17236E+02   -0.30662E+02    0.72151E+05   -0.22312E+02
  1674    0.34867E+03    0.17115E+02   -0.30850E+02    0.72045E+05   -0.20803E+02
  1675    0.34915E+03    0.16992E+02   -0.31030E+02    0.71938E+05   -0.19261E+02
  1676    0.34965E+03    0.16868E+02   -0.31202E+02    0.71832E+05   -0.17688E+02
  1677    0.35016E+03    0.16743E+02   -0.31367E+02    0.71725E+05   -0.16089E+02
  1678    0.35067E+03    0.16617E+02   -0.31524E+02    0.71619E+05   -0.14468E+02
  1679    0.35119E+03    0.16491E+02   -0.31673E+02    0.71514E+05   -0.12827E+02
  1680    0.35173E+03    0.16363E+02   -0.31813E+02    0.71408E+05   -0.11171E+02
  1681    0.35228E+03    0.16234E+02   -0.31945E+02    0.71302E+05   -0.95030E+01
  1682    0.35282E+03    0.16105E+02   -0.32072E+02    0.71197E+05   -0.78267E+01
  1683    0.35338E+03    0.15976E+02   -0.32188E+02    0.71092E+05   -0.61457E+01
  1684    0.35394E+03    0.15845E+02   -0.32298E+02    0.70987E+05   -0.44636E+01
  1685    0.35452E+03    0.15714E+02   -0.32400E+02    0.70882E+05   -0.27841E+01
  1686    0.35509E+03    0.15583E+02   -0.32492E+02    0.70778E+05   -0.11107E+01
  1687    0.35567E+03    0.15450E+02   -0.32577E+02    0.70673E+05    0.55292E+00
  1688    0.35626E+03    0.15317E+02   -0.32655E+02    0.70569E+05    0.22032E+01
  1689    0.35684E+03    0.15185E+02   -0.32723E+02    0.70465E+05    0.38365E+01
  1690    0.35742E+03    0.15051E+02   -0.32784E+02    0.70361E+05    0.54493E+01
  1691    0.35802E+03    0.14918E+02   -0.32838E+02    0.70257E+05    0.70379E+01
  1692    0.35861E+03    0.14783E+02   -0.32883E+02    0.70154E+05    0.85987E+01
  1693    0.35921E+03    0.14649E+02   -0.32920E+02    0.70050E+05    0.10128E+02
  1694    0.35980E+03    0.14515E+02   -0.32950E+02    0.69947E+05    0.11623E+02
  1695    0.36040E+03    0.14379E+02   -0.32971E+02    0.69844E+05    0.13078E+02
  1696    0.36099E+03    0.14245E+02   -0.32985E+02    0.69741E+05    0.14492E+02
  1697    0.36158E+03    0.14110E+02   -0.32991E+02    0.69639E+05    0.15860E+02
  1698    0.36217E+03    0.13975E+02   -0.32990E+02    0.69536E+05    0.17178E+02
  1699    0.36277E+03    0.13840E+02   -0.32979E+02    0.69434E+05    0.18444E+02
  1700    0.36335E+03    0.13704E+02   -0.32962E+02    0.69332E+05    0.19653E+02
  1701    0.36393E+03    0.13569E+02   -0.32937E+02    0.69230E+05    0.20802E+02
  1702    0.36452E+03    0.13434E+02   -0.32904E+02    0.69128E+05    0.21893E+02
  1703    0.36510E+03    0.13300E+02   -0.32864E+02    0.69026E+05    0.22926E+02
  1704    0.36567E+03    0.13165E+02   -0.32816E+02    0.68925E+05    0.23903E+02
  1705    0.36624E+03    0.13032E+02   -0.32761E+02    0.68824E+05    0.24826E+02
  1706    0.36679E+03    0.12896E+02   -0.32698E+02    0.68723E+05    0.25695E+02
  1707    0.36735E+03    0.12762E+02   -0.32629E+02    0.68622E+05    0.26513E+02
  1708    0.36790E+03    0.12629E+02   -0.32552E+02    0.68521E+05    0.27280E+02
  1709    0.36845E+03    0.12496E+02   -0.32468E+02    0.68420E+05    0.27999E+02
  1710    0.36898E+03    0.12365E+02   -0.32376E+02    0.68320E+05    0.28670E+02
  1711    0.36950E+03    0.12234E+02   -0.32276E+02    0.68220E+05    0.29294E+02
  1712    0.37003E+03    0.12102E+02   -0.32171E+02    0.68119E+05    0.29875E+02
  1713    0.37053E+03    0.11972E+02   -0.32058E+02    0.68020E+05    0.30411E+02
  1714    0.37102E+03    0.11843E+02   -0.31938E+02    0.67920E+05    0.30906E+02
  1715    0.37150E+03    0.11713E+02   -0.31812E+02    0.67820E+05    0.31361E+02
  1716    0.37199E+03    0.11585E+02   -0.31679E+02    0.67721E+05    0.31777E+02
  1717    0.37245E+03    0.11457E+02   -0.31540E+02    0.67622E+05    0.32155E+02
  1718    0.37290E+03    0.11330E+02   -0.31394E+02    0.67522E+05    0.32496E+02
  1719    0.37334E+03    0.11204E+02   -0.31241E+02    0.67424E+05    0.32803E+02
  1720    0.37377E+03    0.11080E+02   -0.31083E+02    0.67325E+05    0.33077E+02
  1721    0.37419E+03    0.10956E+02   -0.30917E+02    0.67226E+05    0.33318E+02
  1722    0.37460E+03    0.10832E+02   -0.30746E+02    0.67128E+05    0.33529E+02
  1723    0.37499E+03    0.10710E+02   -0.30569E+02    0.67030E+05    0.33711E+02
  1724    0.37536E+03    0.10589E+02   -0.30386E+02    0.66931E+05    0.33866E+02
  1725    0.37572E+03    0.10469E+02   -0.30197E+02    0.66833E+05    0.33993E+02
  1726    0.37606E+03    0.10350E+02   -0.30003E+02    0.66736E+05    0.34096E+02
  1727    0.37640E+03    0.10232E+02   -0.29802E+02    0.66638E+05    0.34176E+02
  1728    0.37671E+03    0.10117E+02   -0.29597E+02    0.66541E+05    0.34233E+02
  1729    0.37702E+03    0.10002E+02   -0.29386E+02    0.66443E+05    0.34270E+02
  1730    0.37729E+03    0.98875E+01   -0.29169E+02    0.66346E+05    0.34288E+02
  1731    0.37756E+03    0.97745E+01   -0.28948E+02    0.66249E+05    0.34287E+02
  1732    0.37780E+03    0.96627E+01   -0.28720E+02    0.66153E+05    0.34270E+02
  1733    0.37804E+03    0.95530E+01   -0.28489E+02    0.66056E+05    0.34239E+02
  1734    0.37825E+03    0.94438E+01   -0.28252E+02    0.65960E+05    0.34193E+02
  1735    0.37845E+03    0.93367E+01   -0.28010E+02    0.65863E+05    0.34136E+02
  1736    0.37863E+03    0.92301E+01   -0.27765E+02    0.65767E+05    0.34068E+02
  1737    0.37879E+03    0.91263E+01   -0.27514E+02    0.65671E+05    0.33990E+02
  1738    0.37893E+03    0.90230E+01   -0.27258E+02    0.65575E+05    0.33904E+02
  1739    0.37906E+03    0.89218E+01   -0.26999E+02    0.65480E+05    0.33812E+02
  1740    0.37916E+03    0.88219E+01   -0.26736E+02    0.65384E+05    0.33715E+02
  1741    0.37926E+03    0.87232E+01   -0.26468E+02    0.65289E+05    0.33614E+02
  1742    0.37932E+03    0.86267E+01   -0.26198E+02    0.65194E+05    0.33511E+02
  1743    0.37937E+03    0.85314E+01   -0.25922E+02    0.65099E+05    0.33407E+02
  1744    0.37940E+03    0.84382E+01   -0.25643E+02    0.65004E+05    0.33303E+02
  1745    0.37941E+03    0.83455E+01   -0.25361E+02    0.64909E+05    0.33201E+02
  1746    0.37940E+03    0.82557E+01   -0.25075E+02    0.64815E+05    0.33103E+02
  1747    0.37938E+03    0.81679E+01   -0.24787E+02    0.64720E+05    0.33010E+02
  1748    0.37932E+03    0.80821E+01   -0.24495E+02    0.64626E+05    0.32922E+02
  1749    0.37925E+03    0.79970E+01   -0.24198E+02    0.64532E+05    0.32843E+02
  1750    0.37915E+03    0.79138E+01   -0.23901E+02    0.64438E+05    0.32772E+02
  1751    0.37903E+03    0.78321E+01   -0.23601E+02    0.64344E+05    0.32711E+02
  1752    0.37890E+03    0.77516E+01   -0.23296E+02    0.64251E+05    0.32661E+02
  1753    0.37875E+03    0.76725E+01   -0.22990E+02    0.64157E+05    0.32619E+02
  1754    0.37857E+03    0.75962E+01   -0.22682E+02    0.64064E+05    0.32586E+02
  1755    0.37838E+03    0.75225E+01   -0.22371E+02    0.63971E+05    0.32561E+02
  1756    0.37817E+03    0.74496E+01   -0.22058E+02    0.63878E+05    0.32543E+02
  1757    0.37793E+03    0.73787E+01   -0.21744E+02    0.63785E+05    0.32532E+02
  1758    0.37766E+03    0.73096E+01   -0.21428E+02    0.63692E+05    0.32526E+02
  1759    0.37739E+03    0.72424E+01   -0.21110E+02    0.63600E+05    0.32527E+02
  1760    0.37709E+03    0.71772E+01   -0.20791E+02    0.63507E+05    0.32531E+02
  1761    0.37676E+03    0.71140E+01   -0.20470E+02    0.63415E+05    0.32540E+02
  1762    0.37641E+03    0.70525E+01   -0.20148E+02    0.63323E+05    0.32553E+02
  1763    0.37605E+03    0.69932E+01   -0.19824E+02    0.63231E+05    0.32568E+02
  1764    0.37567E+03    0.69359E+01   -0.19501E+02    0.63139E+05    0.32586E+02
  1765    0.37526E+03    0.68804E+01   -0.19175E+02    0.63048E+05    0.32605E+02
  1766    0.37483E+03    0.68268E+01   -0.18850E+02    0.62956E+05    0.32625E+02
  1767    0.37438E+03    0.67751E+01   -0.18523E+02    0.62865E+05    0.32645E+02
  1768    0.37391E+03    0.67255E+01   -0.18197E+02    0.62774E+05    0.32665E+02
  1769    0.37342E+03    0.66778E+01   -0.17871E+02    0.62683E+05    0.32684E+02
  1770    0.37291E+03    0.66319E+01   -0.17543E+02    0.62592E+05    0.32702E+02
  1771    0.37237E+03    0.65882E+01   -0.17216E+02    0.62501E+05    0.32717E+02
  1772    0.37183E+03    0.65462E+01   -0.16890E+02    0.62411E+05    0.32729E+02
  1773    0.37124E+03    0.65063E+01   -0.16563E+02    0.62320E+05    0.32738E+02
  1774    0.37065E+03    0.64683E+01   -0.16237E+02    0.62230E+05    0.32743E+02
  1775    0.37003E+03    0.64323E+01   -0.15912E+02    0.62140E+05    0.32744E+02
  1776    0.36940E+03    0.63982E+01   -0.15587E+02    0.62050E+05    0.32738E+02
  1777    0.36874E+03    0.63662E+01   -0.15264E+02    0.61960E+05    0.32727E+02
  1778    0.36806E+03    0.63360E+01   -0.14940E+02    0.61871E+05    0.32709E+02
  1779    0.36736E+03    0.63078E+01   -0.14619E+02    0.61781E+05    0.32684E+02
  1780    0.36665E+03    0.62816E+01   -0.14298E+02    0.61692E+05    0.32651E+02
  1781    0.36592E+03    0.62572E+01   -0.13978E+02    0.61603E+05    0.32610E+02
  1782    0.36515E+03    0.62348E+01   -0.13660E+02    0.61514E+05    0.32559E+02
  1783    0.36437E+03    0.62144E+01   -0.13344E+02    0.61425E+05    0.32498E+02
  1784    0.36359E+03    0.61957E+01   -0.13028E+02    0.61336E+05    0.32427E+02
  1785    0.36277E+03    0.61791E+01   -0.12716E+02    0.61247E+05    0.32345E+02
  1786    0.36194E+03    0.61643E+01   -0.12404E+02    0.61159E+05    0.32252E+02
  1787    0.36110E+03    0.61515E+01   -0.12095E+02    0.61070E+05    0.32146E+02
  1788    0.36023E+03    0.61405E+01   -0.11789E+02    0.60982E+05    0.32027E+02
  1789    0.35935E+03    0.61314E+01   -0.11483E+02    0.60894E+05    0.31894E+02
  1790    0.35844E+03    0.61241E+01   -0.11181E+02    0.60806E+05    0.31748E+02
  1791    0.35752E+03    0.61187E+01   -0.10882E+02    0.60718E+05    0.31586E+02
  1792    0.35658E+03    0.61151E+01   -0.10584E+02    0.60631E+05    0.31409E+02
  1793    0.35562E+03    0.61133E+01   -0.10289E+02    0.60543E+05    0.31216E+02
  1794    0.35465E+03    0.61132E+01   -0.99974E+01    0.60456E+05    0.31006E+02
  1795    0.35366E+03    0.61152E+01   -0.97086E+01    0.60369E+05    0.30778E+02
  1796    0.35263E+03    0.61187E+01   -0.94220E+01    0.60282E+05    0.30533E+02
  1797    0.35162E+03    0.61240E+01   -0.91392E+01    0.60195E+05    0.30269E+02
  1798    0.35058E+03    0.61310E+01   -0.88587E+01    0.60108E+05    0.29986E+02
  1799    0.34952E+03    0.61399E+01   -0.85819E+01    0.60021E+05    0.29683E+02
  1800    0.34846E+03    0.61504E+01   -0.83089E+01    0.59935E+05    0.29359E+02
  1801    0.34738E+03    0.61626E+01   -0.80385E+01    0.59849E+05    0.29015E+02
  1802    0.34629E+03    0.61764E+01   -0.77721E+01    0.59762E+05    0.28650E+02
  1803    0.34518E+03    0.61919E+01   -0.75097E+01    0.59676E+05    0.28268E+02
  1804    0.34405E+03    0.62089E+01   -0.72501E+01    0.59590E+05    0.27868E+02
  1805    0.34290E+03    0.62276E+01   -0.69946E+01    0.59505E+05    0.27453E+02
  1806    0.34176E+03    0.62480E+01   -0.67430E+01    0.59419E+05    0.27024E+02
  1807    0.34059E+03    0.62700E+01   -0.64955E+01    0.59334E+05    0.26583E+02
  1808    0.33941E+03    0.62932E+01   -0.62518E+01    0.59248E+05    0.26130E+02
  1809    0.33822E+03    0.63179E+01   -0.60123E+01    0.59163E+05    0.25667E+02
  1810    0.33702E+03    0.63443E+01   -0.57771E+01    0.59078E+05    0.25196E+02
  1811    0.33580E+03    0.63720E+01   -0.55461E+01    0.58993E+05    0.24718E+02
  1812    0.33457E+03    0.64013E+01   -0.53196E+01    0.58908E+05    0.24234E+02
  1813    0.33334E+03    0.64319E+01   -0.50974E+01    0.58823E+05    0.23746E+02
  1814    0.33209E+03    0.64639E+01   -0.48798E+01    0.58739E+05    0.23256E+02
  1815    0.33083E+03    0.64973E+01   -0.46667E+01    0.58654E+05    0.22764E+02
  1816    0.32957E+03    0.65319E+01   -0.44584E+01    0.58570E+05    0.22273E+02
  1817    0.32829E+03    0.65679E+01   -0.42545E+01    0.58486E+05    0.21783E+02
  1818    0.32700E+03    0.66051E+01   -0.40555E+01    0.58402E+05    0.21295E+02
  1819    0.32568E+03    0.66437E+01   -0.38614E+01    0.58318E+05    0.20813E+02
  1820    0.32438E+03    0.66833E+01   -0.36721E+01    0.58235E+05    0.20336E+02
  1821    0.32308E+03    0.67242E+01   -0.34878E+01    0.58151E+05    0.19866E+02
  1822    0.32176E+03    0.67662E+01   -0.33084E+01    0.58067E+05    0.19405E+02
  1823    0.32045E+03    0.68094E+01   -0.31341E+01    0.57984E+05    0.18954E+02
  1824    0.31912E+03    0.68534E+01   -0.29648E+01    0.57901E+05    0.18515E+02
  1825    0.31779E+03    0.68985E+01   -0.28007E+01    0.57818E+05    0.18089E+02
  1826    0.31644E+03    0.69454E+01   -0.26417E+01    0.57735E+05    0.17676E+02
  1827    0.31510E+03    0.69929E+01   -0.24879E+01    0.57652E+05    0.17280E+02
  1828    0.31374E+03    0.70413E+01   -0.23393E+01    0.57570E+05    0.16901E+02
  1829    0.31238E+03    0.70899E+01   -0.21960E+01    0.57487E+05    0.16540E+02
  1830    0.31102E+03    0.71408E+01   -0.20579E+01    0.57405E+05    0.16200E+02
  1831    0.30966E+03    0.71918E+01   -0.19252E+01    0.57322E+05    0.15880E+02
  1832    0.30828E+03    0.72438E+01   -0.17979E+01    0.57240E+05    0.15584E+02
  1833    0.30691E+03    0.72966E+01   -0.16758E+01    0.57158E+05    0.15312E+02
  1834    0.30554E+03    0.73496E+01   -0.15594E+01    0.57076E+05    0.15066E+02
  1835    0.30416E+03    0.74043E+01   -0.14480E+01    0.56995E+05    0.14847E+02
  1836    0.30278E+03    0.74606E+01   -0.13424E+01    0.56913E+05    0.14656E+02
  1837    0.30140E+03    0.75155E+01   -0.12421E+01    0.56832E+05    0.14495E+02
  1838    0.30002E+03    0.75721E+01   -0.11473E+01    0.56750E+05    0.14366E+02
  1839    0.29863E+03    0.76296E+01   -0.10579E+01    0.56669E+05    0.14269E+02
  1840    0.29725E+03    0.76866E+01   -0.97413E+00    0.56588E+05    0.14207E+02
  1841    0.29587E+03    0.77452E+01   -0.89576E+00    0.56507E+05    0.14180E+02
  1842    0.29449E+03    0.78039E+01   -0.82291E+00    0.56426E+05    0.14191E+02
  1843    0.29310E+03    0.78629E+01   -0.75559E+00    0.56346E+05    0.14240E+02
  1844    0.29172E+03    0.79228E+01   -0.69367E+00    0.56265E+05    0.14328E+02
  1845    0.29036E+03    0.79828E+01   -0.63731E+00    0.56185E+05    0.14459E+02
  1846    0.28897E+03    0.80438E+01   -0.58630E+00    0.56104E+05    0.14631E+02
  1847    0.28760E+03    0.81050E+01   -0.54096E+00    0.56024E+05    0.14848E+02
  1848    0.28622E+03    0.81663E+01   -0.50092E+00    0.55944E+05    0.15111E+02
  1849    0.28485E+03    0.82279E+01   -0.46636E+00    0.55864E+05    0.15421E+02
  1850    0.28348E+03    0.82897E+01   -0.43720E+00    0.55784E+05    0.15779E+02
  1851    0.28210E+03    0.83524E+01   -0.41346E+00    0.55705E+05    0.16186E+02
  1852    0.28075E+03    0.84160E+01   -0.39516E+00    0.55625E+05    0.16641E+02
  1853    0.27938E+03    0.84783E+01   -0.38216E+00    0.55546E+05    0.17143E+02
  1854    0.27803E+03    0.85409E+01   -0.37462E+00    0.55467E+05    0.17689E+02
  1855    0.27668E+03    0.86029E+01   -0.37232E+00    0.55387E+05    0.18278E+02
  1856    0.27534E+03    0.86658E+01   -0.37521E+00    0.55308E+05    0.18908E+02
  1857    0.27400E+03    0.87297E+01   -0.38345E+00    0.55229E+05    0.19577E+02
  1858    0.27266E+03    0.87923E+01   -0.39690E+00    0.55151E+05    0.20284E+02
  1859    0.27134E+03    0.88558E+01   -0.41564E+00    0.55072E+05    0.21026E+02
  1860    0.27002E+03    0.89180E+01   -0.43939E+00    0.54993E+05    0.21802E+02
  1861    0.26871E+03    0.89812E+01   -0.46839E+00    0.54915E+05    0.22610E+02
  1862    0.26741E+03    0.90437E+01   -0.50235E+00    0.54837E+05    0.23449E+02
  1863    0.26610E+03    0.91065E+01   -0.54128E+00    0.54759E+05    0.24316E+02
  1864    0.26482E+03    0.91702E+01   -0.58526E+00    0.54680E+05    0.25210E+02
  1865    0.26354E+03    0.92326E+01   -0.63417E+00    0.54603E+05    0.26129E+02
  1866    0.26228E+03    0.92945E+01   -0.68802E+00    0.54525E+05    0.27071E+02
  1867    0.26100E+03    0.93565E+01   -0.74651E+00    0.54447E+05    0.28035E+02
  1868    0.25975E+03    0.94179E+01   -0.80996E+00    0.54370E+05    0.29019E+02
  1869    0.25851E+03    0.94788E+01   -0.87800E+00    0.54292E+05    0.30020E+02
  1870    0.25727E+03    0.95399E+01   -0.95088E+00    0.54215E+05    0.31038E+02
  1871    0.25604E+03    0.96011E+01   -0.10282E+01    0.54138E+05    0.32070E+02
  1872    0.25483E+03    0.96611E+01   -0.11103E+01    0.54061E+05    0.33114E+02
  1873    0.25363E+03    0.97212E+01   -0.11968E+01    0.53984E+05    0.34170E+02
  1874    0.25244E+03    0.97800E+01   -0.12878E+01    0.53907E+05    0.35234E+02
  1875    0.25126E+03    0.98389E+01   -0.13831E+01    0.53830E+05    0.36306E+02
  1876    0.25009E+03    0.98973E+01   -0.14827E+01    0.53754E+05    0.37383E+02
  1877    0.24893E+03    0.99552E+01   -0.15867E+01    0.53677E+05    0.38464E+02
  1878    0.24778E+03    0.10012E+02   -0.16948E+01    0.53601E+05    0.39548E+02
  1879    0.24665E+03    0.10068E+02   -0.18068E+01    0.53525E+05    0.40631E+02
  1880    0.24553E+03    0.10123E+02   -0.19231E+01    0.53448E+05    0.41713E+02
  1881    0.24442E+03    0.10178E+02   -0.20433E+01    0.53372E+05    0.42791E+02
  1882    0.24332E+03    0.10233E+02   -0.21673E+01    0.53297E+05    0.43865E+02
  1883    0.24224E+03    0.10285E+02   -0.22951E+01    0.53221E+05    0.44931E+02
  1884    0.24117E+03    0.10339E+02   -0.24268E+01    0.53145E+05    0.45989E+02
  1885    0.24012E+03    0.10391E+02   -0.25621E+01    0.53070E+05    0.47036E+02
  1886    0.23907E+03    0.10443E+02   -0.27009E+01    0.52994E+05    0.48071E+02
  1887    0.23804E+03    0.10493E+02   -0.28435E+01    0.52919E+05    0.49093E+02
  1888    0.23703E+03    0.10542E+02   -0.29893E+01    0.52844E+05    0.50098E+02
  1889    0.23602E+03    0.10591E+02   -0.31386E+01    0.52769E+05    0.51086E+02
  1890    0.23504E+03    0.10639E+02   -0.32912E+01    0.52694E+05    0.52055E+02
  1891    0.23407E+03    0.10687E+02   -0.34470E+01    0.52619E+05    0.53003E+02
  1892    0.23311E+03    0.10733E+02   -0.36060E+01    0.52544E+05    0.53928E+02
  1893    0.23217E+03    0.10778E+02   -0.37679E+01    0.52470E+05    0.54828E+02
  1894    0.23124E+03    0.10822E+02   -0.39327E+01    0.52395E+05    0.55702E+02
  1895    0.23032E+03    0.10866E+02   -0.41005E+01    0.52321E+05    0.56547E+02
  1896    0.22943E+03    0.10909E+02   -0.42711E+01    0.52247E+05    0.57363E+02
  1897    0.22855E+03    0.10950E+02   -0.44444E+01    0.52173E+05    0.58147E+02
  1898    0.22768E+03    0.10990E+02   -0.46206E+01    0.52099E+05    0.58898E+02
  1899    0.22683E+03    0.11030E+02   -0.47991E+01    0.52025E+05    0.59614E+02
  1900    0.22599E+03    0.11067E+02   -0.49802E+01    0.51951E+05    0.60292E+02
  1901    0.22517E+03    0.11104E+02   -0.51639E+01    0.51877E+05    0.60932E+02
  1902    0.22437E+03    0.11140E+02   -0.53498E+01    0.51804E+05    0.61533E+02
  1903    0.22357E+03    0.11174E+02   -0.55376E+01    0.51730E+05    0.62094E+02
  1904    0.22281E+03    0.11209E+02   -0.57271E+01    0.51657E+05    0.62616E+02
  1905    0.22204E+03    0.11241E+02   -0.59194E+01    0.51584E+05    0.63097E+02
  1906    0.22130E+03    0.11272E+02   -0.61137E+01    0.51511E+05    0.63538E+02
  1907    0.22057E+03    0.11303E+02   -0.63087E+01    0.51438E+05    0.63937E+02
  1908    0.21987E+03    0.11332E+02   -0.65065E+01    0.51365E+05    0.64296E+02
  1909    0.21916E+03    0.11359E+02   -0.67049E+01    0.51292E+05    0.64612E+02
  1910    0.21848E+03    0.11387E+02   -0.69053E+01    0.51220E+05    0.64887E+02
  1911    0.21783E+03    0.11413E+02   -0.71079E+01    0.51147E+05    0.65119E+02
  1912    0.21718E+03    0.11437E+02   -0.73103E+01    0.51075E+05    0.65309E+02
  1913    0.21656E+03    0.11460E+02   -0.75140E+01    0.51002E+05    0.65456E+02
  1914    0.21595E+03    0.11481E+02   -0.77191E+01    0.50930E+05    0.65559E+02
  1915    0.21535E+03    0.11502E+02   -0.79255E+01    0.50858E+05    0.65618E+02
  1916    0.21477E+03    0.11521E+02   -0.81325E+01    0.50786E+05    0.65633E+02
  1917    0.21421E+03    0.11538E+02   -0.83408E+01    0.50714E+05    0.65603E+02
  1918    0.21366E+03    0.11556E+02   -0.85498E+01    0.50643E+05    0.65529E+02
  1919    0.21313E+03    0.11571E+02   -0.87593E+01    0.50571E+05    0.65409E+02
  1920    0.21262E+03    0.11584E+02   -0.89695E+01    0.50499E+05    0.65244E+02
  1921    0.21211E+03    0.11598E+02   -0.91794E+01    0.50428E+05    0.65032E+02
  1922    0.21164E+03    0.11608E+02   -0.93900E+01    0.50357E+05    0.64775E+02
  1923    0.21117E+03    0.11619E+02   -0.96005E+01    0.50285E+05    0.64470E+02
  1924    0.21071E+03    0.11627E+02   -0.98115E+01    0.50214E+05    0.64119E+02
  1925    0.21029E+03    0.11634E+02   -0.10023E+02    0.50143E+05    0.63720E+02
  1926    0.20987E+03    0.11641E+02   -0.10234E+02    0.50073E+05    0.63273E+02
  1927    0.20945E+03    0.11646E+02   -0.10446E+02    0.50002E+05    0.62778E+02
  1928    0.20907E+03    0.11650E+02   -0.10655E+02    0.49931E+05    0.62235E+02
  1929    0.20869E+03    0.11652E+02   -0.10866E+02    0.49861E+05    0.61643E+02
  1930    0.20834E+03    0.11653E+02   -0.11075E+02    0.49790E+05    0.61001E+02
  1931    0.20801E+03    0.11652E+02   -0.11284E+02    0.49720E+05    0.60310E+02
  1932    0.20768E+03    0.11650E+02   -0.11493E+02    0.49650E+05    0.59569E+02
  1933    0.20737E+03    0.11647E+02   -0.11701E+02    0.49579E+05    0.58778E+02
  1934    0.20708E+03    0.11643E+02   -0.11908E+02    0.49509E+05    0.57936E+02
  1935    0.20680E+03    0.11636E+02   -0.12115E+02    0.49440E+05    0.57043E+02
  1936    0.20654E+03    0.11630E+02   -0.12320E+02    0.49370E+05    0.56098E+02
  1937    0.20629E+03    0.11620E+02   -0.12524E+02    0.49300E+05    0.55102E+02
  1938    0.20606E+03    0.11611E+02   -0.12727E+02    0.49230E+05    0.54053E+02
  1939    0.20584E+03    0.11599E+02   -0.12929E+02    0.49161E+05    0.52953E+02
  1940    0.20563E+03    0.11587E+02   -0.13131E+02    0.49092E+05    0.51799E+02
  1941    0.20545E+03    0.11573E+02   -0.13329E+02    0.49022E+05    0.50592E+02
  1942    0.20527E+03    0.11558E+02   -0.13527E+02    0.48953E+05    0.49331E+02
  1943    0.20511E+03    0.11542E+02   -0.13724E+02    0.48884E+05    0.48017E+02
  1944    0.20496E+03    0.11523E+02   -0.13919E+02    0.48815E+05    0.46648E+02
  1945    0.20482E+03    0.11505E+02   -0.14111E+02    0.48746E+05    0.45225E+02
  1946    0.20470E+03    0.11484E+02   -0.14303E+02    0.48678E+05    0.43746E+02
  1947    0.20458E+03    0.11463E+02   -0.14492E+02    0.48609E+05    0.42213E+02
  1948    0.20450E+03    0.11440E+02   -0.14681E+02    0.48540E+05    0.40623E+02
  1949    0.20441E+03    0.11415E+02   -0.14866E+02    0.48472E+05    0.38977E+02
  1950    0.20434E+03    0.11390E+02   -0.15050E+02    0.48404E+05    0.37275E+02
  1951    0.20429E+03    0.11364E+02   -0.15231E+02    0.48335E+05    0.35517E+02
  1952    0.20424E+03    0.11335E+02   -0.15410E+02    0.48267E+05    0.33706E+02
  1953    0.20422E+03    0.11306E+02   -0.15587E+02    0.48199E+05    0.31844E+02
  1954    0.20420E+03    0.11276E+02   -0.15762E+02    0.48131E+05    0.29936E+02
  1955    0.20419E+03    0.11245E+02   -0.15934E+02    0.48063E+05    0.27984E+02
  1956    0.20419E+03    0.11212E+02   -0.16104E+02    0.47996E+05    0.25993E+02
  1957    0.20423E+03    0.11178E+02   -0.16271E+02    0.47928E+05    0.23965E+02
  1958    0.20423E+03    0.11143E+02   -0.16436E+02    0.47861E+05    0.21904E+02
  1959    0.20427E+03    0.11106E+02   -0.16598E+02    0.47793E+05    0.19813E+02
  1960    0.20432E+03    0.11070E+02   -0.16758E+02    0.47726E+05    0.17697E+02
  1961    0.20437E+03    0.11031E+02   -0.16915E+02    0.47659E+05    0.15557E+02
